OG0000000	GO:0005576	S-protein homolog OS=Cucumis melo var. makuwa OX=1194695 GN=E5676_scaffold299G002420 PE=3 SV=1
OG0003202	EC:2.7.11.1
OG0003203	GO:0005634	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G490240 PE=4 SV=1
OG0003203	GO:0005737
OG0003203	GO:0004683
OG0003203	GO:0005509
OG0003203	GO:0005516
OG0003203	GO:0005524
OG0003203	GO:0009931
OG0003203	GO:0035556
OG0003203	EC:2.7.11.17
OG0003207	GO:0016020	TMEM131_like domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G490270 PE=3 SV=1
OG0003207	GO:0016787
OG0003207	EC:3
OG0003208	GO:0005576	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G490770 PE=4 SV=1
OG0003208	GO:0005179
OG0003208	GO:0007165
OG0003208	GO:1901371
OG0003208	GO:1902025
OG0003208	GO:2000280
OG0003209	GO:2000280	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G490800 PE=3 SV=1
OG0003209	GO:1901371
OG0003209	GO:0007165
OG0003209	GO:1902025
OG0003209	GO:0005576
OG0003209	GO:0005179
OG0003209	GO:0006995
OG0003210	GO:0005737	Sulfotransferase OS=Cucumis sativus OX=3659 GN=Csa_6G490810 PE=3 SV=1
OG0003210	GO:0016020
OG0003210	GO:0008146
OG0003210	EC:2.8.2
OG0003211	GO:0005634	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G490820 PE=4 SV=1
OG0003211	GO:0005737
OG0003211	GO:0043161
OG0003212	GO:0003724	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G490840 PE=4 SV=1
OG0003212	GO:0003729
OG0003212	GO:0003743
OG0003212	GO:0006413
OG0003212	EC:3.6.4.13
OG0003214	GO:0005634	AP2/ERF domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G490860 PE=4 SV=1
OG0003214	GO:0003677
OG0003214	GO:0003700
OG0003214	GO:0006355
OG0003214	GO:0009873
OG0003215	GO:0005634	HSF_DOMAIN domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G490870 PE=3 SV=1
OG0003215	GO:0000978
OG0003215	GO:0003700
OG0003215	GO:0006357
OG0003218	GO:1901700	Remorin_C domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G490900 PE=3 SV=1
OG0003219	GO:0016020	Lipase_3 domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G490940 PE=4 SV=1
OG0003219	GO:0004806
OG0003219	GO:0006629
OG0003219	EC:3.1.1.3
OG0003220	GO:0004674	Protein kinase domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G490950 PE=3 SV=1
OG0003220	GO:0005524
OG0003220	GO:0007165
OG0003220	EC:2.7.11.1
OG0003221	GO:0005886	LEA_2 domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G490960 PE=4 SV=1
OG0003222	GO:0016020	ABC1 domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G490970 PE=3 SV=1
OG0003222	GO:0016301
OG0003222	EC:2.7
OG0003223	GO:0016020	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G490980 PE=4 SV=1
OG0003223	GO:0008081
OG0003223	GO:0006629
OG0003223	EC:3.1.4
OG0003224	GO:0005634	Protein kinase domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G490990 PE=4 SV=1
OG0003224	GO:0016020
OG0003224	GO:0004674
OG0003224	GO:0005524
OG0003224	GO:0046983
OG0003224	EC:2.7.11.1
OG0003225	GO:0005634	BHLH domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G491000 PE=4 SV=1
OG0003225	GO:0016020
OG0003225	GO:0004672
OG0003225	GO:0005524
OG0003225	GO:0046983
OG0003225	EC:2.7.1
OG0003226	GO:0004843	OTU domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G491010 PE=4 SV=1
OG0003226	GO:0050821
OG0003226	EC:3.4.19.12
OG0003227	GO:0005634	AP2/ERF domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G491030 PE=4 SV=1
OG0003227	GO:0003677
OG0003227	GO:0003700
OG0003227	GO:0006355
OG0003228	GO:1990904	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G491040 PE=4 SV=1
OG0003228	GO:0003729
OG0003229	GO:0016020	Protein kinase domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G491060 PE=4 SV=1
OG0003229	GO:0004672
OG0003229	GO:0005524
OG0003229	EC:2.7.1
OG0003230	GO:0000139	Polysacc_synt_4 domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G491070 PE=4 SV=1
OG0003230	GO:0009834
OG0003230	GO:0045492
OG0003231	GO:0005634	WRKY domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G491080 PE=4 SV=1
OG0003231	GO:0003700
OG0003231	GO:0005516
OG0003231	GO:0043565
OG0003231	GO:0006355
OG0003232	GO:0000139	Glycosyltransferases OS=Cucumis sativus OX=3659 GN=Csa_6G491100 PE=3 SV=1
OG0003232	GO:0015018
OG0003232	GO:0042285
OG0003232	GO:0009834
OG0003232	GO:0010417
OG0003232	GO:0071555
OG0003232	EC:2.4.2
OG0003232	EC:2.4.1.17
OG0003232	EC:2.4.1.135
OG0003233	GO:0005615	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G491600 PE=3 SV=1
OG0003233	GO:0005764
OG0003233	GO:0004197
OG0003233	GO:0051603
OG0003233	EC:3.4.22
OG0003234	GO:0016020	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G491610 PE=4 SV=1
OG0003235	GO:0005829	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G491620 PE=4 SV=1
OG0003235	GO:0016314
OG0003235	GO:0006629
OG0003235	GO:0006970
OG0003235	EC:3.1.3.67
OG0003236	GO:0005634	Exonuclease domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G491630 PE=4 SV=1
OG0003236	GO:0003676
OG0003236	GO:0004527
OG0003236	GO:0140640
OG0003236	EC:3.1
OG0003237	GO:0000307	B-like cyclin OS=Cucumis melo OX=3656 GN=LOC103484802 PE=3 SV=1
OG0003237	GO:0005634
OG0003237	GO:0005737
OG0003237	GO:0016538
OG0003237	GO:0044772
OG0003237	GO:0051301
OG0003238	GO:0005794	ADP-ribosylation factor 1 OS=Cucumis melo var. makuwa OX=1194695 GN=E5676_scaffold255G004540 PE=3 SV=1
OG0003238	GO:0016020
OG0003238	GO:0003924
OG0003238	GO:0005525
OG0003238	GO:0006886
OG0003238	GO:0016192
OG0003238	EC:3.6.1.15
OG0003239	GO:0005815	Microtubule-associated protein RP/EB family member 1C-like OS=Cucumis melo var. makuwa OX=1194695 GN=E5676_scaffold255G004530 PE=3 SV=1
OG0003239	GO:0005881
OG0003239	GO:0035371
OG0003239	GO:0051233
OG0003239	GO:0051010
OG0003239	GO:0009652
OG0003239	GO:0031110
OG0003239	GO:0035372
OG0003239	GO:0051225
OG0003239	GO:0051301
OG0003240	GO:0005770	DAO domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G491680 PE=4 SV=1
OG0003240	GO:0005829
OG0003240	GO:0016020
OG0003240	GO:0008115
OG0003240	GO:0050031
OG0003240	GO:0042147
OG0003240	EC:1.5.3.7
OG0003240	EC:1.5.3.1
OG0003242	GO:0016020	Cytochrome P450 OS=Cucumis sativus OX=3659 GN=Csa_6G492230 PE=3 SV=1
OG0003242	GO:0005506
OG0003242	GO:0016709
OG0003242	GO:0020037
OG0003242	EC:1.14.13
OG0003243	GO:0005886	Protein kinase domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G492240 PE=4 SV=1
OG0003243	GO:0009506
OG0003243	GO:0004674
OG0003243	GO:0004714
OG0003243	GO:0005524
OG0003243	EC:2.7.10.1
OG0003243	EC:2.7.11.1
OG0003244	GO:0016020	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G492250 PE=3 SV=1
OG0003244	GO:0005506
OG0003244	GO:0016709
OG0003244	GO:0020037
OG0003244	EC:1.14.13
OG0003245	GO:0034967	F-box-like/WD repeat-containing protein TBL1X OS=Cucumis melo var. makuwa OX=1194695 GN=E5676_scaffold255G004440 PE=4 SV=1
OG0003245	GO:0003714
OG0003245	GO:0006357
OG0003245	GO:0045892
OG0003246	GO:0009507	DYW_deaminase domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G492280 PE=3 SV=1
OG0003246	GO:0003729
OG0003246	GO:0008270
OG0003246	GO:0016554
OG0003246	GO:1900865
OG0003247	GO:0005737	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G492310 PE=3 SV=1
OG0003247	GO:0016881
OG0003247	EC:6.3.2
OG0003248	GO:0005737	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G493310 PE=3 SV=1
OG0003248	GO:0016881
OG0003248	EC:6.3.2
OG0003250	GO:0005634	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G493330 PE=4 SV=1
OG0003250	GO:0005737
OG0003250	GO:0004842
OG0003250	GO:0016567
OG0003250	EC:2.3.2
OG0003251	GO:0005634	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G493830 PE=4 SV=1
OG0003251	GO:0005737
OG0003251	GO:0004190
OG0003251	GO:0004842
OG0003251	GO:0016874
OG0003251	GO:0006508
OG0003251	GO:0016567
OG0003251	EC:3.4.23
OG0003251	EC:6
OG0003251	EC:2.3.2
OG0003252	GO:0009740	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G493840 PE=3 SV=1
OG0003253	GO:0005886	Arabinogalactan protein OS=Cucumis sativus OX=3659 GN=Csa_6G493850 PE=2 SV=1
OG0003254	GO:0030018	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G493860 PE=4 SV=1
OG0003254	GO:0031672
OG0003255	GO:0005634	suppressor of RPS4-RLD 1 OS=Cucumis melo OX=3656 GN=LOC103484823 PE=4 SV=1
OG0003255	GO:0016020
OG0003255	GO:0048471
OG0003255	GO:0031348
OG0003255	GO:0042742
OG0003255	GO:0045892
OG0003256	GO:0016787	AB hydrolase-1 domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G493890 PE=4 SV=1
OG0003256	GO:0009704
OG0003256	GO:0080167
OG0003256	EC:3
OG0003257	GO:0016301	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G493900 PE=4 SV=1
OG0003257	EC:2.7
OG0003259	GO:0005576	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G493920 PE=3 SV=1
OG0003259	GO:0004252
OG0003259	GO:0008240
OG0003259	GO:0006508
OG0003259	GO:0009610
OG0003259	EC:3.4.21
OG0003259	EC:3.4.14.10
OG0003259	EC:3.4.14.9
OG0003261	GO:0005789	Fe2OG dioxygenase domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G494930 PE=4 SV=1
OG0003261	GO:0004656
OG0003261	GO:0005506
OG0003261	GO:0031418
OG0003261	EC:1.14.11.2
OG0003262	GO:0016020	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G494940 PE=4 SV=1
OG0003262	GO:0015098
OG0003262	GO:0015689
OG0003263	GO:0005737	ACB domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G494950 PE=3 SV=1
OG0003263	GO:0000062
OG0003263	GO:0006631
OG0003264	GO:0005634	Protein kinase domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G494970 PE=3 SV=1
OG0003264	GO:0005829
OG0003264	GO:0005956
OG0003264	GO:0004674
OG0003264	GO:0005524
OG0003264	GO:0106310
OG0003264	GO:0051726
OG0003264	EC:2.7.11.1
OG0003265	GO:0005634	RNase III domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G494980 PE=4 SV=1
OG0003265	GO:0003725
OG0003265	GO:0004525
OG0003265	GO:0006396
OG0003265	GO:0010468
OG0003265	EC:3.1.30
OG0003265	EC:3.1.26.3
OG0003267	GO:0005576	Peroxidase OS=Cucumis sativus OX=3659 GN=Csa_6G495000 PE=3 SV=1
OG0003267	GO:0020037
OG0003267	GO:0046872
OG0003267	GO:0140825
OG0003267	GO:0006979
OG0003267	GO:0042744
OG0003267	GO:0098869
OG0003267	EC:1.11.1.7
OG0003268	GO:0005634	GRAS domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G495010 PE=3 SV=1
OG0003268	GO:0016020
OG0003268	GO:0003700
OG0003268	GO:0043565
OG0003268	GO:0006355
OG0003269	GO:0010468	LOB domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G495020 PE=3 SV=1
OG0003270	GO:0016811	Formamidase-like isoform X3 OS=Cucumis melo var. makuwa OX=1194695 GN=E6C27_scaffold18G002340 PE=4 SV=1
OG0003270	EC:3.5.1
OG0003271	GO:0016787	Queuosine salvage protein OS=Cucumis sativus OX=3659 GN=Csa_6G495040 PE=3 SV=1
OG0003271	GO:0101030
OG0003271	EC:3
OG0003272	GO:0005634	Protein kinase domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G495050 PE=3 SV=1
OG0003272	GO:0005829
OG0003272	GO:0005956
OG0003272	GO:0009507
OG0003272	GO:0004674
OG0003272	GO:0005524
OG0003272	GO:0106310
OG0003272	GO:0006356
OG0003272	GO:0006359
OG0003272	GO:0006974
OG0003272	GO:0010019
OG0003272	GO:0010187
OG0003272	GO:0040008
OG0003272	GO:0051726
OG0003272	GO:0071215
OG0003272	GO:2000028
OG0003272	EC:2.7.11.1
OG0003273	GO:0016747	N-acetyltransferase domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G495060 PE=4 SV=1
OG0003273	EC:2.3.1
OG0003274	GO:0016567	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G495070 PE=3 SV=1
OG0003275	GO:0016020	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G495090 PE=4 SV=1
OG0003276	GO:0005516	BTB domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G495100 PE=4 SV=1
OG0003276	GO:0046872
OG0003276	GO:0009725
OG0003276	GO:0009751
OG0003276	GO:0016567
OG0003276	GO:0034220
OG0003276	GO:0042542
OG0003277	GO:0000307	B-like cyclin OS=Cucumis sativus OX=3659 GN=Csa_6G495110 PE=3 SV=1
OG0003277	GO:0005634
OG0003277	GO:0005737
OG0003277	GO:0016538
OG0003277	GO:0044772
OG0003277	GO:0051301
OG0003278	GO:0000796	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G495120 PE=4 SV=1
OG0003278	GO:0005634
OG0003278	GO:0000070
OG0003279	GO:0005634	GRAS domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G495620 PE=3 SV=1
OG0003279	GO:0003700
OG0003279	GO:0043565
OG0003279	GO:0006355
OG0003279	GO:0008356
OG0003279	GO:0009956
OG0003279	GO:0045930
OG0003279	GO:0048366
OG0003280	GO:0071013	RING-type E3 ubiquitin transferase OS=Cucumis sativus OX=3659 GN=Csa_6G495630 PE=3 SV=1
OG0003280	GO:0003755
OG0003280	GO:0061630
OG0003280	GO:0000209
OG0003280	GO:0006457
OG0003280	EC:5.2.1.8
OG0003280	EC:2.3.2
OG0003281	GO:0005829	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G495650 PE=3 SV=1
OG0003281	GO:0009507
OG0003281	GO:0004020
OG0003281	GO:0005524
OG0003281	GO:0000103
OG0003281	GO:0016567
OG0003281	GO:0070814
OG0003281	EC:2.7.1.25
OG0003282	GO:0005634	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G495660 PE=4 SV=1
OG0003282	GO:0003677
OG0003282	GO:0003700
OG0003282	GO:0006355
OG0003283	GO:0022625	Ribosomal protein L26/L24P, eukaryotic/archaeal OS=Cucumis melo var. makuwa OX=1194695 GN=E5676_scaffold255G004010 PE=3 SV=1
OG0003283	GO:0003723
OG0003283	GO:0003735
OG0003283	GO:0002181
OG0003283	GO:0042273
OG0003284	GO:0005886	Calcium-transporting ATPase OS=Cucumis sativus OX=3659 GN=Csa_6G495680 PE=3 SV=1
OG0003284	GO:0043231
OG0003284	GO:0005388
OG0003284	GO:0005516
OG0003284	GO:0005524
OG0003284	GO:0016887
OG0003284	GO:0070588
OG0003284	EC:7.2.2.10
OG0003284	EC:3.6.1.15
OG0003285	GO:0009507	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G495690 PE=4 SV=1
OG0003285	GO:0009658
OG0003286	GO:0005840	Ribosomal_L12 domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G495700 PE=4 SV=1
OG0003286	GO:1990904
OG0003286	GO:0003729
OG0003286	GO:0003735
OG0003286	GO:0006412
OG0003287	GO:0000786	MYB transcription factor OS=Cucumis sativus OX=3659 GN=Csa_6G495710 PE=4 SV=1
OG0003287	GO:0005730
OG0003287	GO:0003691
OG0003287	GO:0006334
OG0003288	GO:0005743	NADH dehydrogenase
OG0003288	GO:0070469
OG0003288	GO:0022900
OG0003289	GO:0005737	Amino-acid N-acetyltransferase OS=Cucumis melo var. makuwa OX=1194695 GN=E5676_scaffold255G003950 PE=3 SV=1
OG0003289	GO:0004042
OG0003289	GO:0103045
OG0003289	GO:0006526
OG0003289	EC:2.3.1.1
OG0003290	GO:0009620	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G495750 PE=4 SV=1
OG0003291	GO:0005886	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G495760 PE=4 SV=1
OG0003291	GO:0038023
OG0003291	GO:0046872
OG0003291	GO:0006882
OG0003291	GO:0009744
OG0003291	GO:0033211
OG0003292	GO:0000139	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G495780 PE=3 SV=1
OG0003292	GO:0005768
OG0003292	GO:0005802
OG0003292	GO:0008378
OG0003292	GO:0033843
OG0003292	EC:2.4.2.39
OG0003292	EC:2.4.1
OG0003293	GO:0000812	RuvB-like helicase OS=Cucumis melo var. makuwa OX=1194695 GN=E5676_scaffold255G003900 PE=3 SV=1
OG0003293	GO:0031011
OG0003293	GO:0035267
OG0003293	GO:0097255
OG0003293	GO:0003678
OG0003293	GO:0005524
OG0003293	GO:0016887
OG0003293	GO:0000492
OG0003293	GO:0006338
OG0003293	GO:0006357
OG0003293	GO:0032508
OG0003293	EC:3.6.1.15
OG0003297	GO:0016597	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G495830 PE=4 SV=1
OG0003297	GO:0016779
OG0003297	EC:2.7.7
OG0003298	GO:0016020	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G495840 PE=4 SV=1
OG0003299	GO:0005576	Phytosulfokine-beta OS=Cucumis sativus OX=3659 GN=Csa_6G495850 PE=3 SV=1
OG0003299	GO:0008083
OG0003299	GO:0007165
OG0003299	GO:0008283
OG0003299	GO:0030154
OG0003300	GO:0005634	BZIP domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G495860 PE=4 SV=1
OG0003300	GO:0000976
OG0003300	GO:0003700
OG0003300	GO:0046982
OG0003300	GO:0045893
OG0003301	GO:0005634	Growth-regulating factor OS=Cucumis sativus OX=3659 GN=Csa_6G496380 PE=3 SV=1
OG0003301	GO:0005524
OG0003301	GO:0099402
OG0003301	GO:0006355
OG0003302	GO:0005634	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G496390 PE=4 SV=1
OG0003302	GO:0003677
OG0003302	GO:0003700
OG0003302	GO:0006355
OG0003303	GO:0016020	Inactive LRR receptor-like serine/threonine-protein kinase BIR2 OS=Cucumis melo var. makuwa OX=1194695 GN=E5676_scaffold255G003790 PE=4 SV=1
OG0003303	GO:0016301
OG0003303	EC:2.7
OG0003304	GO:0005730	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G496420 PE=4 SV=1
OG0003304	GO:0005829
OG0003304	GO:0003724
OG0003304	GO:0003729
OG0003304	GO:0005524
OG0003304	GO:0016787
OG0003304	EC:3.6.4.13
OG0003305	GO:0005737	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G496430 PE=4 SV=1
OG0003305	GO:0005886
OG0003305	GO:0022857
OG0003305	GO:0010960
OG0003305	GO:0030026
OG0003305	GO:0055085
OG0003306	GO:0009507	Branched-chain-amino-acid aminotransferase OS=Cucumis sativus OX=3659 GN=Csa_6G496970 PE=3 SV=1
OG0003306	GO:0050048
OG0003306	GO:0052654
OG0003306	GO:0052655
OG0003306	GO:0052656
OG0003306	GO:0008652
OG0003306	GO:0009082
OG0003306	EC:2.6.1.6
OG0003306	EC:2.6.1.42
OG0003307	GO:0005652	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G496980 PE=3 SV=1
OG0003307	GO:0016363
OG0003307	GO:0006997
OG0003307	GO:1902584
OG0003307	GO:2000280
OG0003308	GO:0005730	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G497170 PE=3 SV=1
OG0003308	GO:0003677
OG0003308	GO:0016757
OG0003308	GO:0042393
OG0003308	GO:0006334
OG0003308	GO:0006360
OG0003308	GO:0019252
OG0003308	EC:2.4
OG0003309	GO:0005634	Auxin-responsive protein OS=Cucumis sativus OX=3659 GN=Csa_6G497220 PE=3 SV=1
OG0003309	GO:0006355
OG0003309	GO:0009734
OG0003311	GO:0016020	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G497240 PE=4 SV=1
OG0003313	GO:0005634	BHLH domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G497260 PE=4 SV=1
OG0003313	GO:0003700
OG0003313	GO:0043565
OG0003313	GO:0046983
OG0003313	GO:0006355
OG0003314	GO:0005576	Putative beta-D-xylosidase 6 OS=Cucumis melo var. makuwa OX=1194695 GN=E5676_scaffold255G003460 PE=3 SV=1
OG0003314	GO:0005773
OG0003314	GO:0009505
OG0003314	GO:0009044
OG0003314	GO:0046556
OG0003314	GO:0031222
OG0003314	GO:0045493
OG0003314	EC:3.2.1.55
OG0003314	EC:3.2.1.37
OG0003316	GO:0016020	ABC transporter domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G497290 PE=4 SV=1
OG0003316	GO:0005524
OG0003316	GO:0016887
OG0003316	GO:0140359
OG0003316	GO:0055085
OG0003316	EC:7.2.2
OG0003316	EC:3.6.1.15
OG0003317	GO:0048870	Protein BRICK1 OS=Cucumis sativus OX=3659 GN=Csa_6G497300 PE=3 SV=1
OG0003317	GO:0031209
OG0003317	GO:0005856
OG0003317	GO:0008064
OG0003317	GO:0044877
OG0003318	GO:0005634	MADS-box transcription factor 23 isoform X1 OS=Cucumis melo OX=3656 GN=LOC103484916 PE=4 SV=1
OG0003318	GO:0000978
OG0003318	GO:0000981
OG0003318	GO:0046983
OG0003318	GO:0045944
OG0003319	GO:0005576	Rhamnogalacturonan endolyase OS=Cucumis sativus OX=3659 GN=Csa_6G497340 PE=3 SV=1
OG0003319	GO:0016020
OG0003319	GO:0030246
OG0003319	GO:0102210
OG0003319	GO:0005975
OG0003319	GO:0071555
OG0003319	EC:4.2.2.23
OG0003320	GO:0008270	Somatic embryogenesis cinnamyl alcohol dehydrogenase 1 OS=Cucumis sativus OX=3659 GN=SECAD1 PE=2 SV=1
OG0003320	GO:0045551
OG0003320	GO:0009809
OG0003320	EC:1.1.1.195
OG0003321	GO:0005737	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G497360 PE=3 SV=1
OG0003321	GO:0008023
OG0003321	GO:0033588
OG0003321	GO:0002098
OG0003321	GO:0006979
OG0003321	GO:0008284
OG0003321	GO:0009737
OG0003321	GO:0010928
OG0003321	GO:0031538
OG0003321	GO:0043609
OG0003321	GO:0071329
OG0003321	GO:2000024
OG0003322	GO:0005634	Dof-type domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G497370 PE=4 SV=1
OG0003322	GO:0003677
OG0003322	GO:0003700
OG0003322	GO:0046872
OG0003322	GO:0006355
OG0003323	GO:0005739	Methylmalonate-semialdehyde dehydrogenase (CoA acylating) OS=Cucumis sativus OX=3659 GN=Csa_6G497380 PE=4 SV=1
OG0003323	GO:0000981
OG0003323	GO:0004491
OG0003323	GO:0018478
OG0003323	GO:0006210
OG0003323	GO:0006574
OG0003323	GO:0010106
OG0003323	GO:0045944
OG0003323	EC:1.2.1.27
OG0003323	EC:1.2.1.18
OG0003324	GO:0035251	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G497890 PE=4 SV=1
OG0003324	EC:2.4.1
OG0003325	GO:0035251	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G498400 PE=4 SV=1
OG0003325	EC:2.4.1
OG0003326	GO:0016020	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G498430 PE=4 SV=1
OG0003326	GO:0035251
OG0003326	EC:2.4.1
OG0003327	GO:0016020	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G498430 PE=4 SV=1
OG0003327	GO:0035251
OG0003327	EC:2.4.1
OG0003328	GO:0003743	BTP domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G498930 PE=4 SV=1
OG0003328	GO:0046982
OG0003328	GO:0006413
OG0003329	GO:0004672	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G498940 PE=4 SV=1
OG0003329	GO:0004842
OG0003329	GO:0005524
OG0003329	GO:0016567
OG0003329	EC:2.7.1
OG0003329	EC:2.3.2
OG0003331	GO:0008936	Catalytic OS=Cucumis sativus OX=3659 GN=Csa_6G498960 PE=3 SV=1
OG0003331	GO:0019365
OG0003331	EC:3.5.1.19
OG0003334	GO:0016757	O-fucosyltransferase family protein OS=Cucumis sativus OX=3659 GN=Csa_6G498990 PE=3 SV=1
OG0003334	GO:0006004
OG0003334	EC:2.4
OG0003335	GO:0005634	MADS-box protein SVP-like OS=Cucumis melo OX=3656 GN=LOC103484931 PE=4 SV=1
OG0003335	GO:0000978
OG0003335	GO:0000981
OG0003335	GO:0046983
OG0003335	GO:0045944
OG0003336	GO:0015630	Kinesin motor domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G499030 PE=3 SV=1
OG0003336	GO:0003777
OG0003336	GO:0005524
OG0003336	GO:0008017
OG0003336	GO:0007018
OG0003337	GO:0005789	GPI ethanolamine phosphate transferase 2 OS=Cucumis sativus OX=3659 GN=Csa_6G499040 PE=3 SV=1
OG0003337	GO:0051267
OG0003337	GO:0006506
OG0003337	EC:2.7.8
OG0003338	GO:0005789	Uncharacterized protein OS=Cucumis sativus OX=3659 GN=Csa_6G499050 PE=4 SV=1
OG0003338	GO:0051267
OG0003338	GO:0006506
OG0003338	EC:2.7.8
OG0003339	GO:0005634	BHLH domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G499060 PE=4 SV=1
OG0003339	GO:0003700
OG0003339	GO:0046983
OG0003339	GO:0006355
OG0003340	GO:0005737	UPF0029 domain-containing protein OS=Cucumis sativus OX=3659 GN=Csa_6G499080 PE=3 SV=1
OG0003340	GO:0005840
OG0003340	GO:0016740
OG0003340	GO:0006446
OG0003340	EC:2
OG0003341	GO:0016020	Mitochondrial dicarboxylate carrier protein OS=Cucumis sativus OX=3659 GN=Csa_6G499090 PE=3 SV=1
OG0003341	GO:0015116
OG0003341	GO:0015117
OG0003341	GO:0015131
OG0003341	GO:0015140
OG0003341	GO:0015141
OG0003341	GO:0015297
OG0003341	GO:0015709
OG0003341	GO:0035435
OG0003341	GO:0071422
