OG0002603	GO:0022625	60S ribosomal protein L7a
OG0002604	GO:0016020	Uncharacterized protein
OG0002605	GO:0005886	Protein kinase domain-containing protein
OG0002606	GO:0004721	Uncharacterized protein
OG0002607	GO:0005886	WAT1-related protein
OG0002608	GO:0080188	Uncharacterized protein
OG0002609	GO:0005634	Serine/threonine-protein phosphatase
OG0002610	GO:0110165	Cucumisin-like
OG0002611	GO:0035251	Glycosyltransferase
OG0002612	GO:0022625	Ribosomal protein L35A
OG0002613	GO:0016020	glycosyltransferase family 64 protein C4
OG0002614	GO:0022625	60S acidic ribosomal protein P0
OG0002615	GO:0005680	Anaphase-promoting complex subunit 1
OG0002617	GO:0005730	Uncharacterized protein
OG0002618	GO:0005794	PMR5N domain-containing protein
OG0002619	GO:0005886	Protein kinase domain-containing protein
OG0002620	GO:0005743	NADH dehydrogenase
OG0002621	GO:0005840	SANT domain-containing protein
OG0002622	GO:0005634	RING-type E3 ubiquitin transferase
OG0002623	GO:0003723	THUMP domain-containing protein
OG0002624	GO:0016020	Aa_trans domain-containing protein
OG0002625	GO:0005737	Putative aldo-keto reductase 1
OG0002626	GO:0005634	protein CHROMATIN REMODELING 19 isoform X1
OG0002627	GO:0005634	C2H2-type domain-containing protein
OG0002628	GO:0005634	BHLH domain-containing protein
OG0002629	GO:0004650	Exopolygalacturonase-like
OG0002630	GO:0000932	Sm domain-containing protein
OG0002631	GO:0005829	Protein-synthesizing GTPase
OG0002633	GO:0000139	Uncharacterized protein
OG0002634	GO:0003677	Uncharacterized protein
OG0002635	GO:0016020	Pectinesterase
OG0002636	GO:1901700	Flocculation protein FLO11 isoform X1
OG0002637	GO:0016020	DUF1084 domain-containing protein
OG0002640	GO:0003723	Uncharacterized protein
OG0002641	GO:0005739	Uncharacterized protein
OG0002642	GO:0005657	RECA_2 domain-containing protein
OG0002643	GO:0005783	Procollagen-proline 3-dioxygenase
OG0002644	GO:0005737	uncharacterized protein LOC103495102 isoform X2
OG0002645	GO:0004867	Uncharacterized protein
OG0002647	GO:0005783	SGL domain-containing protein
OG0002648	GO:0010008	1-phosphatidylinositol-3-phosphate 5-kinase
OG0002649	GO:0005634	DNA (cytosine-5)-methyltransferase
OG0002650	GO:0009507	Uncharacterized protein
OG0002651	GO:0005634	C2 domain-containing protein
OG0002652	GO:0006952	Bet_v_1 domain-containing protein
OG0002653	GO:0016020	Uncharacterized protein
OG0002655	GO:0005829	Uncharacterized protein
OG0002656	GO:0005634	Auxin response factor
OG0002657	GO:0016020	uncharacterized protein LOC103502541 isoform X1
OG0002658	GO:0005739	UDP-3-O-acyl-N-acetylglucosamine deacetylase
OG0002659	GO:0000139	Transmembrane 9 superfamily member
OG0002660	GO:0016020	LRRNT_2 domain-containing protein
OG0002662	GO:0016020	Uncharacterized protein
OG0002663	GO:0016746	LRAT domain-containing protein
OG0002664	GO:0005829	AMP dependent ligase
OG0002665	GO:0016157	Sucrose synthase
OG0002666	GO:0016020	NAC domain-containing protein
OG0002667	GO:0005739	Isocitrate dehydrogenase
OG0002668	GO:0016020	uncharacterized protein LOC103502962 isoform X1
OG0002670	GO:0004672	Uncharacterized protein
OG0002671	GO:0016020	Uncharacterized protein
OG0002673	GO:1990904	Protein MEI2-like 7
OG0002674	GO:0005739	Uncharacterized protein
OG0002675	GO:0005739	Nitrate reductase
OG0002676	GO:0043229	FLZ-type domain-containing protein
OG0002677	GO:0005886	AAI domain-containing protein
OG0002678	GO:0000793	condensin complex subunit 3
OG0002679	GO:0005886	Uncharacterized protein
OG0002680	GO:0000111	Uncharacterized protein
OG0002682	GO:0031262	Uncharacterized protein
OG0002683	GO:0005634	serine/threonine-protein phosphatase 7 long form homolog
OG0002685	GO:0031966	Uncharacterized protein
OG0002688	GO:0005739	Uncharacterized protein
OG0002689	GO:0008017	Uncharacterized protein
OG0002691	GO:0005737	Uncharacterized protein
OG0002693	GO:0005739	Uncharacterized protein
OG0002694	GO:0005634	Leuk-A4-hydro_C domain-containing protein
OG0002695	GO:0005886	STAS domain-containing protein
OG0002696	GO:0005886	WAT1-related protein
OG0002698	GO:0005739	Uncharacterized protein
OG0002699	GO:0005829	GHMP_kinases_N domain-containing protein
OG0002700	GO:0016020	squamous cell carcinoma antigen recognized by T-cells 3 isoform X1
OG0002701	GO:0000796	Structural maintenance of chromosomes protein
OG0002702	GO:0005874	Kinesin-like protein
OG0002703	GO:0005737	Uncharacterized protein
OG0002704	GO:0005759	Uncharacterized protein
OG0002705	GO:0003677	Uncharacterized protein
OG0002706	GO:0005743	mitochondrial import inner membrane translocase subunit TIM44-2-like isoform X1
OG0002707	GO:0005652	protein CROWDED NUCLEI 3
OG0002709	GO:0017056	Uncharacterized protein
OG0002712	GO:0016020	cytochrome P450 71B37-like
OG0002713	GO:0016020	Cytochrome P450 71B34-like
OG0002714	GO:0016020	cytochrome P450 71B37-like
OG0002715	GO:0004650	polygalacturonase At1g48100
OG0002716	GO:0016020	Cysteine-rich receptor-like protein kinase 3
OG0002717	GO:0005634	Uncharacterized protein
OG0002718	GO:0004556	Pectate lyase
OG0002719	GO:0008757	Methyltransf_11 domain-containing protein
OG0002720	GO:0016020	Cytochrome P450 CYP749A22-like
OG0002721	GO:0004842	RING-type E3 ubiquitin transferase
OG0002723	GO:0005634	VQ domain-containing protein
OG0002724	GO:0016020	Uncharacterized protein
OG0002725	GO:0000014	Aspergillus nuclease S(1)
OG0002727	GO:0016020	Protein DETOXIFICATION
OG0002728	GO:0016020	S5A_REDUCTASE domain-containing protein
OG0002729	GO:0005576	Uncharacterized protein
OG0002730	GO:0031981	Uncharacterized protein
OG0002731	GO:0005739	Fe-S_biosyn domain-containing protein
OG0002732	GO:0005829	ACPS domain-containing protein
OG0002733	GO:0048046	Germin-like protein
OG0002734	GO:0005829	Diphosphomevalonate decarboxylase
OG0002735	GO:0046872	Copper chaperone
OG0002736	GO:0022625	Uncharacterized protein
OG0002737	GO:0009507	Alkaline/neutral invertase
OG0002738	GO:0000307	Protein kinase domain-containing protein
OG0002739	GO:0000326	Uncharacterized protein
OG0002740	GO:0009507	Uncharacterized protein
OG0002742	GO:0005737	p-aminobenzoic acid synthase
OG0002744	GO:0005886	Phosphatidylinositol 4-phosphate 5-kinase
OG0002745	GO:0005737	uncharacterized protein LOC103489571
OG0002746	GO:0005737	cilia- and flagella-associated protein 20 isoform X2
OG0002747	GO:0005737	Uncharacterized protein
OG0002748	GO:0009535	Uncharacterized protein
OG0002749	GO:0000776	Uncharacterized protein
OG0002750	GO:0005634	RNA exonuclease 4
OG0002751	GO:0008270	Cytosolic alkenal/one oxidoreductase
OG0002752	GO:0005739	Folylpolyglutamate synthase
OG0002753	GO:0031012	ZnMc domain-containing protein
OG0002754	GO:0000151	Defective in cullin neddylation protein
OG0002756	GO:0005654	auxin transport protein BIG
OG0002757	GO:0005938	Uncharacterized protein
OG0002758	GO:0030154	Uncharacterized protein
OG0002759	GO:0000502	Uncharacterized protein
OG0002760	GO:0052689	Putative carboxylesterase 18
OG0002761	GO:0005524	TIR domain-containing protein
OG0002762	GO:0005524	TMV resistance protein N-like
OG0002763	GO:0005886	Protein kinase domain-containing protein
OG0002764	GO:0005634	RNA-binding protein 7-like isoform X1
OG0002765	GO:0005730	Uncharacterized protein
OG0002766	GO:0005576	Mannan endo-1,4-beta-mannosidase
OG0002767	GO:0004672	Protein kinase domain-containing protein
OG0002768	GO:0000786	pentatricopeptide repeat-containing protein At1g71490
OG0002769	GO:0004072	Aspartokinase
OG0002771	GO:0016020	Uncharacterized protein
OG0002772	GO:0043231	Uncharacterized protein
OG0002773	GO:0005634	RNA polymerase II C-terminal domain phosphatase-like
OG0002774	GO:0016020	Uncharacterized protein
OG0002776	GO:0000812	BCNT-C domain-containing protein
OG0002777	GO:0005829	Uncharacterized protein
OG0002778	GO:0016020	Uncharacterized protein
OG0002782	GO:0005739	Cysteine synthase
OG0002783	GO:0005634	Uncharacterized protein
OG0002784	GO:0016020	Protein DETOXIFICATION
OG0002785	GO:0043231	Uncharacterized protein
OG0002786	GO:0005886	EGF-like domain-containing protein
OG0002787	GO:0005739	Sphingoid long-chain bases kinase 2
OG0002788	GO:0005829	Glyceraldehyde-3-phosphate dehydrogenase
OG0002789	GO:0005634	BED-type domain-containing protein
OG0002790	GO:0009570	ATPase_AAA_core domain-containing protein
OG0002791	GO:0005634	AT-hook motif nuclear-localized protein
OG0002792	GO:0016020	Beta-1,3-N-acetylglucosaminyltransferase lunatic fringe, putative isoform 1
OG0002793	GO:0005634	Protein-serine/threonine phosphatase
OG0002794	GO:0016020	40S ribosomal protein S26
OG0002795	GO:0005576	Expansin
OG0002797	GO:0000139	Uncharacterized protein
OG0002798	GO:0016020	Uncharacterized protein
OG0002799	GO:0016020	RING-type domain-containing protein
OG0002801	GO:0022627	40S ribosomal protein S25
OG0002802	GO:0005634	Uncharacterized protein
OG0002803	GO:0005634	Type 1 phosphatases regulator ypi1
OG0002804	GO:0005829	ATP:AMP phosphotransferase
OG0002805	GO:0032580	Uncharacterized protein
OG0002806	GO:0016020	Uncharacterized protein
OG0002807	GO:0005634	Uncharacterized protein
OG0002808	GO:0016020	Uncharacterized protein
OG0002809	GO:0016020	Uncharacterized protein
OG0002810	GO:0009409	Uncharacterized protein
OG0002811	GO:0005886	Protein kinase domain-containing protein
OG0002813	GO:0005829	Uncharacterized protein
OG0002814	GO:0005634	TCP domain-containing protein
OG0002815	GO:0005634	Transketolase
OG0002816	GO:0016020	Nodulin-like domain-containing protein
OG0002817	GO:0005576	Agglutinin domain-containing protein
OG0002818	GO:0009535	Uncharacterized protein
OG0002819	GO:0005886	Protein kinase domain-containing protein
OG0002820	GO:0005737	Metallophos domain-containing protein
OG0002821	GO:0016020	Uncharacterized protein
OG0002824	GO:0005634	Dof-type domain-containing protein
OG0002825	GO:0005634	AP2/ERF domain-containing protein
OG0002826	GO:0048555	Myb-related protein 308-like protein
OG0002828	GO:0003743	Uncharacterized protein
OG0002829	GO:0016020	Cytochrome b5 heme-binding domain-containing protein
OG0002830	GO:0034399	nuclear pore complex protein NUP62
OG0002831	GO:0005737	UDP-glucose:flavonoid 7-O-glucosyltransferase
OG0002832	GO:0008284	F-box domain-containing protein
OG0002833	GO:0005737	Uncharacterized protein
OG0002834	GO:0009506	X8 domain-containing protein
OG0002836	GO:0000139	Transmembrane 9 superfamily member
OG0002837	GO:0005634	ANK_REP_REGION domain-containing protein
OG0002838	GO:0045552	Cinnamoyl-CoA reductase 17
OG0002839	GO:0005634	Uncharacterized protein
OG0002840	GO:0005622	RING-type domain-containing protein
OG0002841	GO:0005778	3-hydroxy-3-methylglutaryl coenzyme A reductase
OG0002843	GO:0016020	Niemann-Pick C1 protein-like isoform X2
OG0002844	GO:0016020	Uncharacterized protein
OG0002845	GO:0005634	LOW QUALITY PROTEIN: transcriptional elongation regulator MINIYO
OG0002846	GO:0005634	Mechanosensitive ion channel protein
OG0002847	GO:0005634	AP2/ERF domain-containing protein
OG0002848	GO:0005739	Probable alanine--tRNA ligase, chloroplastic
OG0002849	GO:0003677	NAC domain-containing protein
OG0002850	GO:0048364	Uncharacterized protein
OG0002851	GO:0005886	Protein kinase domain-containing protein
OG0002853	GO:0009523	uncharacterized protein ycf39 isoform X1
OG0002854	GO:0005634	Uncharacterized protein
OG0002855	GO:0005634	Uncharacterized protein
OG0002856	GO:0005886	Phytocyanin domain-containing protein
OG0002857	GO:0051321	Uncharacterized protein
OG0002858	GO:0090575	Transcription factor bHLH36-like isoform X1
OG0002860	GO:0000307	Putative serine/threonine-protein kinase
OG0002861	GO:0000307	Protein kinase domain-containing protein
OG0002862	GO:0005576	Mannan endo-1,4-beta-mannosidase
OG0002863	GO:0000148	1,3-beta-glucan synthase
OG0002864	GO:0005759	uncharacterized protein LOC103490527 isoform X1
OG0002865	GO:0016020	Uncharacterized protein
OG0002866	GO:0005576	Uncharacterized protein
OG0002867	GO:0030130	Clathrin light chain
OG0002868	GO:0016324	MFS domain-containing protein
OG0002869	GO:0005634	Ethylene-responsive transcription factor ERF054-like protein
OG0002870	GO:0005634	PHD-type domain-containing protein
OG0002871	GO:0005739	Ferrochelatase
OG0002872	GO:0005634	Myb family transcription factor APL-like
OG0002873	GO:0005634	Uncharacterized protein
OG0002874	GO:0008168	Uncharacterized protein
OG0002876	GO:0005743	Molybdenum cofactor sulfurase
OG0002877	GO:0003677	NAC domain-containing protein
OG0002878	GO:0005737	Phenylalanine ammonia-lyase
OG0002879	GO:0004672	Protein kinase domain-containing protein
OG0002880	GO:0004843	OTU domain-containing protein
OG0002881	GO:0005829	Uncharacterized protein
OG0002882	GO:0004180	Uncharacterized protein
OG0002883	GO:0004180	Uncharacterized protein
OG0002884	GO:0004180	Uncharacterized protein
OG0002885	GO:0005739	Cysteine dioxygenase
OG0002886	GO:0003677	Uncharacterized protein
OG0002887	GO:0016020	Uncharacterized protein
OG0002888	GO:0016020	Uncharacterized protein
OG0002889	GO:0005768	Ras-related protein Rab2BV
OG0002892	GO:0006366	Uncharacterized protein
OG0002893	GO:0005634	Uncharacterized protein
OG0002894	GO:0009570	Chloroplast rubisco activase
OG0002895	GO:0043231	Uncharacterized protein
OG0002897	GO:0005576	Expansin
OG0002898	GO:0005886	Protein kinase APK1A
OG0002899	GO:0051213	VOC domain-containing protein
OG0002900	GO:0016020	CRAL-TRIO domain-containing protein
OG0002901	GO:0000786	Histone H4
OG0002902	GO:0005634	RRM domain-containing protein
OG0002903	GO:0008270	CW-type domain-containing protein
OG0002904	GO:0009507	Uncharacterized protein
OG0002905	GO:0046872	RING-type domain-containing protein
OG0002906	GO:0005680	anaphase-promoting complex subunit 7
OG0002907	GO:0004791	Glutaredoxin
OG0002908	GO:0000785	Uncharacterized protein
OG0002909	GO:0005576	F3H9.8 protein
OG0002911	GO:0005886	CASP-like protein
OG0002914	GO:0005576	Basic 7S globulin 2 small subunit
OG0002915	GO:0005576	Peroxidase
OG0002916	GO:0016020	Non-specific serine/threonine protein kinase
OG0002917	GO:0004674	Non-specific serine/threonine protein kinase
OG0002918	GO:0000220	V-type proton ATPase subunit a
OG0002919	GO:0009570	Arogenate dehydratase
OG0002920	GO:0005576	Fn3_like domain-containing protein
OG0002922	GO:0005730	WD_REPEATS_REGION domain-containing protein
OG0002923	GO:0005730	PUM-HD domain-containing protein
OG0002924	GO:0005886	Phospholipase
OG0002927	GO:0005576	Pectinesterase
OG0002928	GO:0005737	Dynein light chain
OG0002929	GO:0005634	WRKY domain-containing protein
OG0002931	GO:0005743	Uncharacterized protein
OG0002932	GO:0005730	Uncharacterized protein
OG0002933	GO:0016020	Uncharacterized protein
OG0002934	GO:0005634	Separase
OG0002935	GO:0005634	Separase
OG0002936	GO:0016020	Uncharacterized protein
OG0002937	GO:0005634	UDP-glucose 6-dehydrogenase
OG0002938	GO:0016020	beta-glucosidase 40
OG0002939	GO:0005737	Uncharacterized protein
OG0002940	GO:0005739	Uncharacterized protein
OG0002941	GO:0016787	AB hydrolase-1 domain-containing protein
OG0002942	GO:0009506	X8 domain-containing protein
OG0002943	GO:0000785	Uncharacterized protein
OG0002944	GO:0005634	DNA-(apurinic or apyrimidinic site) lyase
OG0002945	GO:0022627	40S ribosomal protein S8
OG0002946	GO:0005737	RING-type domain-containing protein
OG0002947	GO:0009507	Rieske domain-containing protein
OG0002948	GO:0009535	Photosystem II protein
OG0002949	GO:0005739	Uncharacterized protein
OG0002950	GO:0005634	phosphopantothenate--cysteine ligase 2-like
OG0002952	GO:0048188	Uncharacterized protein
OG0002953	GO:0005874	Uncharacterized protein
OG0002954	GO:0016020	Uncharacterized protein
OG0002955	GO:0005634	Uncharacterized protein
OG0002956	GO:0048046	Germin-like protein
OG0002957	GO:0043231	Pyruvate dehydrogenase E1 component subunit alpha
OG0002958	GO:0005829	Phosphoglucomutase isoform X1
OG0002959	GO:0000428	YqaJ domain-containing protein
OG0002960	GO:0005634	GATA transcription factor
OG0002961	GO:0005886	probable receptor-like protein kinase At5g47070
OG0002962	GO:0005759	Uncharacterized protein
OG0002963	GO:0016020	mediator of RNA polymerase II transcription subunit 33B-like isoform X1
OG0002964	GO:0005789	Very-long-chain 3-oxoacyl-CoA synthase
OG0002965	GO:0005829	DnaJ_C domain-containing protein
OG0002966	GO:0005739	Uncharacterized protein
OG0002969	GO:0005794	PMR5N domain-containing protein
OG0002970	GO:0016020	Phospholipase A1
OG0002971	GO:0005794	ENTH domain-containing protein
OG0002972	GO:0016787	Uncharacterized protein
OG0002973	GO:0042781	Lactamase_B domain-containing protein
OG0002974	GO:0005634	Serine/threonine-protein phosphatase 5
OG0002975	GO:0006355	Uncharacterized protein
OG0002976	GO:0005634	Mitogen-activated protein kinase
OG0002977	GO:0005507	Amine oxidase
OG0002978	GO:0016020	Sugar transport protein 13
OG0002979	GO:0005886	Phytocyanin domain-containing protein
OG0002980	GO:0005765	Chloride channel protein
OG0002981	GO:0008024	Cyclin-T1-5-like isoform X1
OG0002982	GO:0005886	Uncharacterized protein
OG0002984	GO:0016020	Malectin_like domain-containing protein
OG0002985	GO:0005634	Uncharacterized protein
OG0002986	GO:0005886	Uncharacterized protein
OG0002988	GO:0004672	Protein kinase domain-containing protein
OG0002989	GO:0005778	Uncharacterized protein
OG0002990	GO:0016020	Uncharacterized protein
OG0002991	GO:0005886	WHy domain-containing protein
OG0002992	GO:0005096	Rho GTPase-activating protein 1
OG0002994	GO:0005634	Uncharacterized protein
OG0002995	GO:0008622	CBFD_NFYB_HMF domain-containing protein
OG0002997	GO:0003677	NAC domain-containing protein
OG0002998	GO:0031201	Uncharacterized protein
OG0002999	GO:0016020	Putative F-box protein
OG0003001	GO:0016020	transcription factor E2FB isoform X2
OG0003002	GO:0005886	LEA_2 domain-containing protein
OG0003003	GO:0005886	Uncharacterized protein
OG0003004	GO:0005634	Protein kinase domain-containing protein
OG0003005	GO:0005634	Homeobox domain-containing protein
OG0003007	GO:0005829	Uncharacterized protein
OG0003008	GO:0005886	Putative receptor-like protein kinase
OG0003010	GO:0005634	Ubiquitin carboxyl-terminal hydrolase
OG0003011	GO:0005634	Uncharacterized protein
OG0003012	GO:0005634	Replication factor C subunit 1
OG0003013	GO:0017054	CBFD_NFYB_HMF domain-containing protein
OG0003014	GO:0009507	Peptidase S59 domain-containing protein
OG0003016	GO:0000307	B-like cyclin
OG0003017	GO:0005829	Molybdopterin synthase catalytic subunit
OG0003018	GO:0016020	Pectinesterase
OG0003019	GO:0016020	Pectinesterase
OG0003020	GO:0016020	Pectinesterase
OG0003021	GO:0016020	Uncharacterized protein
OG0003022	GO:0043231	Uncharacterized protein
OG0003023	GO:0005886	Phytocyanin domain-containing protein
OG0003024	GO:0000502	Uncharacterized protein
OG0003025	GO:0005730	Uncharacterized protein
OG0003027	GO:0005739	3-hydroxy-3-methylglutarate-CoA lyase
OG0003028	GO:0005634	protein N-lysine methyltransferase METTL21A isoform X1
OG0003029	GO:0016020	Uncharacterized protein
OG0003032	GO:0043231	DYW_deaminase domain-containing protein
OG0003033	GO:0005829	Amidohydro-rel domain-containing protein
OG0003035	GO:0005684	Pre-mRNA branch site p14-like protein
OG0003036	GO:0005634	Uncharacterized protein
OG0003037	GO:0003755	Rhodanese-like/PpiC domain-containing protein 12
OG0003038	GO:0005524	RING-type E3 ubiquitin transferase
OG0003039	GO:0016020	Uncharacterized protein
OG0003041	GO:0004623	Uncharacterized protein
OG0003042	GO:0016020	Uncharacterized protein
OG0003043	GO:0016020	ABC transporter domain-containing protein
OG0003044	GO:0046872	RING-type domain-containing protein
OG0003045	GO:0031436	ANK_REP_REGION domain-containing protein
OG0003046	GO:0005634	Uncharacterized protein
OG0003047	GO:0005634	Homeobox domain-containing protein
OG0003049	GO:0000785	protein CHROMATIN REMODELING 5 isoform X2
OG0003050	GO:0005743	Uncharacterized protein
OG0003051	GO:0009507	Mg-protoporphyrin IX chelatase
OG0003052	GO:0005634	Ubiquitin-conjugating enzyme E2 20-like isoform X3
OG0003053	GO:0005739	Phosphotransferase
OG0003056	GO:0031969	Uncharacterized protein
OG0003057	GO:0016020	ABC transporter G family member 15-like isoform X2
OG0003058	GO:0016020	ABC transporter domain-containing protein
OG0003060	GO:0016616	uncharacterized protein LOC103491499 isoform X2
OG0003061	GO:0016020	Uncharacterized protein
OG0003063	GO:0005886	Aquaporin
OG0003064	GO:0005886	Plasma intrinsic protein 2-1
OG0003065	GO:0009733	Uncharacterized protein
OG0003066	GO:0003998	Acylphosphatase
OG0003067	GO:0009705	Uncharacterized protein
OG0003068	GO:0004356	Gln-synt_C domain-containing protein
OG0003069	GO:0009507	Uncharacterized protein
OG0003070	GO:0016020	Threonine dehydratase
OG0003071	GO:0003941	Threonine dehydratase
OG0003072	GO:0000139	Exostosin domain-containing protein
OG0003073	GO:0022625	TRASH domain-containing protein
OG0003074	GO:0005634	Homeobox domain-containing protein
OG0003075	GO:0005737	Pyruvate kinase
OG0003076	GO:0005634	AP2/ERF domain-containing protein
OG0003077	GO:0005737	RAB6-interacting golgin
OG0003078	GO:0016020	4Fe-4S ferredoxin-type domain-containing protein
OG0003079	GO:0005886	t-SNARE coiled-coil homology domain-containing protein
OG0003080	GO:0005768	Uncharacterized protein
OG0003081	GO:0005794	PMR5N domain-containing protein
OG0003082	GO:0004869	Aspartic protease inhibitor
OG0003085	GO:0000118	Histone deacetylase
OG0003086	GO:0045252	E1_dh domain-containing protein
OG0003087	GO:0008441	3'(2'),5'-bisphosphate nucleotidase
OG0003088	GO:0008270	SWIM-type domain-containing protein
OG0003089	GO:0030093	Uncharacterized protein
OG0003090	GO:0005886	Uncharacterized protein
OG0003091	GO:0005737	Protein kinase domain-containing protein
OG0003092	GO:0003677	NAC domain-containing protein
OG0003094	GO:0005737	Uncharacterized protein
OG0003095	GO:0005634	O-fucosyltransferase family protein
OG0003096	GO:0009534	probable inactive ATP-dependent zinc metalloprotease FTSHI 4, chloroplastic isoform X1
OG0003097	GO:0008483	Aminotransferase, class V/Cysteine desulfurase
OG0003098	GO:0004857	PMEI domain-containing protein
OG0003099	GO:0005829	AA_kinase domain-containing protein
OG0003102	GO:0061630	RING-type E3 ubiquitin transferase
OG0003103	GO:0005634	Uncharacterized protein
OG0003104	GO:0005739	Uncharacterized protein
OG0003105	GO:0005634	GRAS domain-containing protein
OG0003106	GO:0000407	autophagy-related protein 13b isoform X1
OG0003107	GO:0005576	Uncharacterized protein
OG0003108	GO:0016020	RING-type E3 ubiquitin transferase
OG0003109	GO:0005886	WAT1-related protein
OG0003110	GO:0005886	WAT1-related protein
OG0003111	GO:0005886	WAT1-related protein
OG0003112	GO:0016020	Uncharacterized protein
OG0003113	GO:0005886	WAT1-related protein
OG0003114	GO:0005886	WAT1-related protein
OG0003115	GO:0005886	WAT1-related protein
OG0003116	GO:0005886	WAT1-related protein
OG0003117	GO:0005634	TFIIS N-terminal domain-containing protein
OG0003118	GO:0005737	WD repeat domain-containing protein 83
OG0003119	GO:0000172	Alba domain-containing protein
OG0003120	GO:0005634	Uncharacterized protein
OG0003121	GO:0005794	protein LIKE COV 2
OG0003122	GO:0005971	Ribonucleoside-diphosphate reductase
OG0003123	GO:1990604	Non-specific serine/threonine protein kinase
OG0003124	GO:0016020	DYW_deaminase domain-containing protein
OG0003125	GO:0005634	AP2/ERF domain-containing protein
OG0003126	GO:0005829	Uncharacterized protein
OG0003127	GO:0005634	ERCC4 domain-containing protein
OG0003128	GO:0000307	Protein kinase domain-containing protein
OG0003129	GO:0005634	Uncharacterized protein
OG0003130	GO:0005794	TPT domain-containing protein
OG0003131	GO:0005886	Brassinosteroid insensitive 1 protein
OG0003132	GO:0005737	Spatacsin_C domain-containing protein
OG0003133	GO:0000287	tRNA(His) guanylyltransferase
OG0003134	GO:0009535	TPR_REGION domain-containing protein
OG0003135	GO:0005730	RNA cytidine acetyltransferase
OG0003136	GO:0005753	Uncharacterized protein
OG0003137	GO:0009570	Fe-S_biosyn domain-containing protein
OG0003138	GO:0005634	WRKY domain-containing protein
OG0003139	GO:0005886	Protein kinase domain-containing protein
OG0003141	GO:0016020	Uncharacterized protein
OG0003143	GO:0016020	Uncharacterized protein
OG0003144	GO:0016020	Uncharacterized protein
OG0003145	GO:0016020	Uncharacterized protein
OG0003146	GO:0016020	Uncharacterized protein
OG0003147	GO:0016020	Uncharacterized protein
OG0003148	GO:0016020	Uncharacterized protein
OG0003149	GO:0005524	Uncharacterized protein
OG0003150	GO:0016020	Uncharacterized protein
OG0003151	GO:0005829	Shikimate kinase
OG0003152	GO:0016020	Uncharacterized protein
OG0003153	GO:0016020	uncharacterized protein LOC103484701 isoform X1
OG0003154	GO:0000151	Uncharacterized protein
OG0003155	GO:0005634	UBC core domain-containing protein
OG0003156	GO:0004311	Uncharacterized protein
OG0003157	GO:1990246	Calcium uniporter protein
OG0003158	GO:0005789	Uncharacterized protein
OG0003159	GO:0005634	CMP/dCMP-type deaminase domain-containing protein
OG0003160	GO:0005789	RING-type domain-containing protein
OG0003161	GO:0005794	Hexosyltransferase
OG0003162	GO:0016020	Protein kinase domain-containing protein
OG0003163	GO:0003735	Uncharacterized protein
OG0003164	GO:0005739	Uncharacterized protein
OG0003165	GO:0016020	Uncharacterized protein
OG0003166	GO:0043130	LIM zinc-binding domain-containing protein
OG0003167	GO:0005634	Homeobox domain-containing protein
OG0003168	GO:0008233	Uncharacterized protein
OG0003169	GO:0016020	Uncharacterized protein
OG0003170	GO:0005634	Uncharacterized protein
OG0003171	GO:0016020	Uncharacterized protein
OG0003172	GO:0005886	Uncharacterized protein
OG0003173	GO:0009654	Oxygen-evolving enhancer protein 1
OG0003174	GO:0016020	Uncharacterized protein
OG0003175	GO:0016020	Uncharacterized protein
OG0003176	GO:0009535	Thioredoxin domain-containing protein
OG0003177	GO:0005886	Protein kinase domain-containing protein
OG0003179	GO:0019898	uncharacterized protein LOC103484730 isoform X2
OG0003180	GO:0005743	Mitochondrial pyruvate carrier
OG0003181	GO:0016620	Uncharacterized protein
OG0003182	GO:0016020	Uncharacterized protein
OG0003183	GO:0005634	Uncharacterized protein
OG0003184	GO:0003677	B3 domain-containing transcription factor VRN1-like isoform X2
OG0003185	GO:0003677	Uncharacterized protein
OG0003186	GO:0003677	Uncharacterized protein
OG0003187	GO:0016740	Uncharacterized protein
OG0003188	GO:0016020	CYCLIN domain-containing protein
OG0003189	GO:0005634	Dof-type domain-containing protein
OG0003190	GO:0005643	Uncharacterized protein
OG0003191	GO:0080030	AB hydrolase-1 domain-containing protein
OG0003192	GO:0080030	AB hydrolase-1 domain-containing protein
OG0003193	GO:0000407	Autophagy-related protein 101
OG0003194	GO:0005634	F-box family protein
OG0003195	GO:0005507	L-ascorbate oxidase homolog
OG0003198	GO:0043531	RPW8 domain-containing protein
OG0003199	GO:0005615	Uncharacterized protein
OG0003200	GO:0003677	HTH myb-type domain-containing protein
OG0003201	GO:0005739	Uncharacterized protein
OG0003202	GO:0000165	Protein kinase domain-containing protein
OG0003203	GO:0005634	Uncharacterized protein
OG0003207	GO:0016020	TMEM131_like domain-containing protein
OG0003208	GO:0005576	Uncharacterized protein
OG0003209	GO:2000280	Uncharacterized protein
OG0003210	GO:0005737	Sulfotransferase
OG0003211	GO:0005634	Uncharacterized protein
OG0003212	GO:0003724	Uncharacterized protein
OG0003214	GO:0005634	AP2/ERF domain-containing protein
OG0003215	GO:0005634	HSF_DOMAIN domain-containing protein
OG0003218	GO:1901700	Remorin_C domain-containing protein
OG0003219	GO:0016020	Lipase_3 domain-containing protein
OG0003220	GO:0004674	Protein kinase domain-containing protein
OG0003221	GO:0005886	LEA_2 domain-containing protein
OG0003222	GO:0016020	ABC1 domain-containing protein
OG0003223	GO:0016020	Uncharacterized protein
OG0003224	GO:0005634	Protein kinase domain-containing protein
