Orthogroup	Gene_Count	Normalized_Gene_Count
OG0003346	39	1
OG0003347	39	1
OG0003348	39	1
OG0003349	39	1
OG0003350	39	1
OG0003351	39	1
OG0003352	39	1
OG0003353	39	1
OG0003354	39	1
OG0003355	39	1
OG0003356	39	1
OG0003357	39	1
OG0003358	39	1
OG0003359	39	1
OG0003360	39	1
OG0003361	39	1
OG0003362	39	1
OG0003363	39	1
OG0003364	39	1
OG0003365	39	1
OG0003366	39	1
OG0003367	39	1
OG0003368	39	1
OG0003369	39	1
OG0003370	39	1
OG0003371	39	1
OG0003372	39	1
OG0003373	39	1
OG0003374	39	1
OG0003375	39	1
OG0003376	39	1
OG0003377	39	1
OG0003378	39	1
OG0003379	39	1
OG0003380	39	1
OG0003381	39	1
OG0003382	39	1
OG0003383	39	1
OG0003384	39	1
OG0003385	39	1
OG0003386	39	1
OG0003387	39	1
OG0003388	39	1
OG0003389	39	1
OG0003390	39	1
OG0003391	39	1
OG0003392	39	1
OG0003393	39	1
OG0003394	39	1
OG0003395	39	1
OG0003396	39	1
OG0003397	39	1
OG0003398	39	1
OG0003399	39	1
OG0003400	39	1
OG0003401	39	1
OG0003402	39	1
OG0003403	39	1
OG0003404	39	1
OG0003405	38	0.974359
OG0003406	39	1
OG0003407	39	1
OG0003408	39	1
OG0003409	39	1
OG0003410	39	1
OG0003411	39	1
OG0003412	39	1
OG0003413	39	1
OG0003414	39	1
OG0003415	39	1
OG0003416	39	1
OG0003417	39	1
OG0003418	39	1
OG0003419	39	1
OG0003420	39	1
OG0003421	39	1
OG0003422	39	1
OG0003423	39	1
OG0003424	39	1
OG0003425	39	1
OG0003426	39	1
OG0003427	39	1
OG0003428	39	1
OG0003429	39	1
OG0003430	39	1
OG0003431	39	1
OG0003432	39	1
OG0003433	39	1
OG0003434	39	1
OG0003435	39	1
OG0003436	39	1
OG0003437	39	1
OG0003438	39	1
OG0003439	38	0.974359
OG0003440	39	1
OG0003441	39	1
OG0003442	37	0.948718
OG0003443	39	1
OG0003444	39	1
OG0003445	39	1
OG0003446	39	1
OG0003447	39	1
OG0003448	39	1
OG0003449	39	1
OG0003450	38	0.974359
OG0003451	39	1
OG0003452	39	1
OG0003453	39	1
OG0003454	39	1
OG0003455	39	1
OG0003456	39	1
OG0003457	39	1
OG0003458	39	1
OG0003459	39	1
OG0003460	39	1
OG0003461	39	1
OG0003462	39	1
OG0003463	39	1
OG0003464	39	1
OG0003465	39	1
OG0003466	39	1
OG0003467	39	1
OG0003468	39	1
OG0003469	39	1
OG0003470	39	1
OG0003471	39	1
OG0003472	39	1
OG0003473	39	1
OG0003474	38	0.974359
OG0003475	38	0.974359
OG0003476	39	1
OG0003477	39	1
OG0003478	39	1
OG0003479	39	1
OG0003480	39	1
OG0003481	39	1
OG0003482	39	1
OG0003483	39	1
OG0003484	39	1
OG0003485	39	1
OG0003486	39	1
OG0003487	39	1
OG0003488	39	1
OG0003489	39	1
OG0003490	39	1
OG0003491	39	1
OG0003492	39	1
OG0003493	39	1
OG0003494	39	1
OG0003495	39	1
OG0003496	39	1
OG0003497	39	1
OG0003498	39	1
OG0003499	39	1
OG0003500	39	1
OG0003501	39	1
OG0003502	39	1
OG0003503	39	1
OG0003504	39	1
OG0003505	39	1
OG0003506	39	1
OG0003507	39	1
OG0003508	39	1
OG0003509	39	1
OG0003510	39	1
OG0003511	39	1
OG0003512	39	1
OG0003513	39	1
OG0003514	39	1
OG0003515	39	1
OG0003516	39	1
OG0003517	39	1
OG0003518	39	1
OG0003519	39	1
OG0003520	39	1
OG0003521	39	1
OG0003522	39	1
OG0003523	39	1
OG0003524	39	1
OG0003525	39	1
OG0003526	39	1
OG0003527	39	1
OG0003528	38	0.974359
OG0003529	39	1
OG0003530	39	1
OG0003531	39	1
OG0003532	39	1
OG0003533	39	1
OG0003534	39	1
OG0003535	39	1
OG0003536	39	1
OG0003537	39	1
OG0003538	39	1
OG0003539	39	1
OG0003540	39	1
OG0003541	39	1
OG0003542	39	1
OG0003543	39	1
OG0003544	39	1
OG0003545	39	1
OG0003546	39	1
OG0003547	39	1
OG0003548	39	1
OG0003549	39	1
OG0003550	39	1
OG0003551	39	1
OG0003552	39	1
OG0003553	39	1
OG0003554	39	1
OG0003555	39	1
OG0003556	39	1
OG0003557	39	1
OG0003558	39	1
OG0003559	39	1
OG0003560	39	1
OG0003561	39	1
OG0003562	39	1
OG0003563	39	1
OG0003564	39	1
OG0003565	39	1
OG0003566	39	1
OG0003567	39	1
OG0003568	39	1
OG0003569	39	1
OG0003570	39	1
OG0003571	39	1
OG0003572	39	1
OG0003573	39	1
OG0003574	39	1
OG0003575	39	1
OG0003576	39	1
OG0003577	39	1
OG0003578	39	1
OG0003579	39	1
OG0003580	39	1
OG0003581	39	1
OG0003582	39	1
OG0003583	39	1
OG0003584	39	1
OG0003585	39	1
OG0003586	39	1
OG0003587	39	1
OG0003588	39	1
OG0003589	39	1
OG0003590	39	1
OG0003591	39	1
OG0003592	39	1
OG0003593	39	1
OG0003594	39	1
OG0003595	39	1
OG0003596	39	1
OG0003597	39	1
OG0003598	39	1
OG0003599	39	1
OG0003600	39	1
OG0003601	39	1
OG0003602	39	1
OG0003603	39	1
OG0003604	39	1
OG0003605	39	1
OG0003606	39	1
OG0003607	39	1
OG0003608	39	1
OG0003609	39	1
OG0003610	39	1
OG0003611	39	1
OG0003612	38	0.974359
OG0003613	39	1
OG0003614	39	1
OG0003615	39	1
OG0003616	39	1
OG0003617	39	1
OG0003618	39	1
OG0003619	39	1
OG0003620	39	1
OG0003621	38	0.974359
OG0003622	38	0.974359
OG0003623	38	0.974359
OG0003624	38	0.974359
OG0003625	38	0.974359
OG0003626	38	0.974359
OG0003627	38	0.974359
OG0003628	38	0.974359
OG0003629	38	0.974359
OG0003630	38	0.974359
OG0003631	38	0.974359
OG0003632	38	0.974359
OG0003633	38	0.974359
OG0003634	38	0.974359
OG0003635	38	0.974359
OG0003636	38	0.974359
OG0003637	38	0.974359
OG0003638	38	0.974359
OG0003639	38	0.974359
OG0003640	6	0.153846
OG0003641	39	1
OG0003642	39	1
OG0003643	39	1
OG0003644	39	1
OG0003645	39	1
OG0003646	39	1
OG0003647	39	1
OG0003648	39	1
OG0003649	39	1
OG0003650	39	1
OG0003651	39	1
OG0003652	39	1
OG0003653	39	1
OG0003654	39	1
OG0003655	39	1
OG0003656	39	1
OG0003657	39	1
OG0003658	39	1
OG0003659	39	1
OG0003660	39	1
OG0003661	39	1
OG0003662	39	1
OG0003663	39	1
OG0003664	39	1
OG0003665	39	1
OG0003666	39	1
OG0003667	39	1
OG0003668	39	1
OG0003669	39	1
OG0003670	39	1
OG0003671	39	1
OG0003672	39	1
OG0003673	39	1
OG0003674	39	1
OG0003675	39	1
OG0003676	39	1
OG0003677	39	1
OG0003678	39	1
OG0003679	39	1
OG0003680	39	1
OG0003681	39	1
OG0003682	39	1
OG0003683	39	1
OG0003684	39	1
OG0003685	39	1
OG0003686	39	1
OG0003687	39	1
OG0003688	39	1
OG0003689	39	1
OG0003690	39	1
OG0003691	39	1
OG0003692	39	1
OG0003693	39	1
OG0003694	39	1
OG0003695	39	1
OG0003696	39	1
OG0003697	39	1
OG0003698	39	1
OG0003699	39	1
OG0003700	39	1
OG0003701	39	1
OG0003702	39	1
OG0003703	39	1
OG0003704	39	1
OG0003705	39	1
OG0003706	39	1
OG0003707	39	1
OG0003708	39	1
OG0003709	39	1
OG0003710	39	1
OG0003711	39	1
OG0003712	39	1
OG0003713	39	1
OG0003714	39	1
OG0003715	39	1
OG0003716	39	1
OG0003717	39	1
OG0003718	39	1
OG0003719	39	1
OG0003720	39	1
OG0003721	39	1
OG0003722	39	1
OG0003723	39	1
OG0003724	39	1
OG0003725	39	1
OG0003726	39	1
OG0003727	39	1
OG0003728	39	1
OG0003729	39	1
OG0003730	39	1
OG0003731	39	1
OG0003732	39	1
OG0003733	39	1
OG0003734	39	1
OG0003735	39	1
OG0003736	39	1
OG0003737	39	1
OG0003738	39	1
OG0003739	39	1
OG0003740	39	1
OG0003741	39	1
OG0003742	39	1
OG0003743	39	1
OG0003744	39	1
OG0003745	39	1
OG0003746	39	1
OG0003747	39	1
OG0003748	39	1
OG0003749	39	1
OG0003750	39	1
OG0003751	39	1
OG0003752	39	1
OG0003753	39	1
OG0003754	39	1
OG0003755	39	1
OG0003756	39	1
OG0003757	39	1
OG0003758	39	1
OG0003759	39	1
OG0003760	39	1
OG0003761	39	1
OG0003762	39	1
OG0003763	39	1
OG0003764	39	1
OG0003765	39	1
OG0003766	39	1
OG0003767	39	1
OG0003768	39	1
OG0003769	39	1
OG0003770	39	1
OG0003771	39	1
OG0003772	39	1
OG0003773	39	1
OG0003774	39	1
OG0003775	39	1
OG0003776	39	1
OG0003777	39	1
OG0003778	39	1
OG0003779	39	1
OG0003780	39	1
OG0003781	39	1
OG0003782	39	1
OG0003783	39	1
OG0003784	39	1
OG0003785	39	1
OG0003786	39	1
OG0003787	39	1
OG0003788	39	1
OG0003789	39	1
OG0003790	39	1
OG0003791	39	1
OG0003792	39	1
OG0003793	39	1
OG0003794	39	1
OG0003795	39	1
OG0003796	39	1
OG0003797	39	1
OG0003798	39	1
OG0003799	39	1
OG0003800	39	1
OG0003801	39	1
OG0003802	39	1
OG0003803	39	1
OG0003804	39	1
OG0003805	39	1
OG0003806	39	1
OG0003807	39	1
OG0003808	39	1
OG0003809	39	1
OG0003810	39	1
OG0003811	39	1
OG0003812	39	1
OG0003813	39	1
OG0003814	39	1
OG0003815	39	1
OG0003816	39	1
OG0003817	39	1
OG0003818	39	1
OG0003819	39	1
OG0003820	39	1
OG0003821	39	1
OG0003822	39	1
OG0003823	39	1
OG0003824	39	1
OG0003825	37	0.948718
OG0003826	39	1
OG0003827	39	1
OG0003828	39	1
OG0003829	39	1
OG0003830	39	1
OG0003831	39	1
OG0003832	39	1
OG0003833	39	1
OG0003834	39	1
OG0003835	39	1
OG0003836	39	1
OG0003837	39	1
OG0003838	39	1
OG0003839	39	1
OG0003840	39	1
OG0003841	39	1
OG0003842	39	1
OG0003843	39	1
OG0003844	39	1
OG0003845	39	1
OG0003846	39	1
OG0003847	39	1
OG0003848	39	1
OG0003849	39	1
OG0003850	39	1
OG0003851	39	1
OG0003852	39	1
OG0003853	39	1
OG0003854	39	1
OG0003855	39	1
OG0003856	39	1
OG0003857	39	1
OG0003858	39	1
OG0003859	39	1
OG0003860	39	1
OG0003861	39	1
OG0003862	39	1
OG0003863	39	1
OG0003864	39	1
OG0003865	39	1
OG0003866	39	1
OG0003867	39	1
OG0003868	39	1
OG0003869	39	1
OG0003870	39	1
OG0003871	39	1
OG0003872	39	1
OG0003873	39	1
OG0003874	39	1
OG0003875	39	1
OG0003876	39	1
OG0003877	39	1
OG0003878	39	1
OG0003879	39	1
OG0003880	39	1
OG0003881	39	1
OG0003882	39	1
OG0003883	39	1
OG0003884	39	1
OG0003885	39	1
OG0003886	39	1
OG0003887	39	1
OG0003888	39	1
OG0003889	39	1
OG0003890	39	1
OG0003891	39	1
OG0003892	39	1
OG0003893	39	1
OG0003894	39	1
OG0003895	39	1
OG0003896	39	1
OG0003897	39	1
OG0003898	39	1
OG0003899	39	1
OG0003900	39	1
OG0003901	39	1
OG0003902	39	1
OG0003903	39	1
OG0003904	39	1
OG0003905	39	1
OG0003906	39	1
OG0003907	39	1
OG0003908	39	1
OG0003909	39	1
OG0003910	39	1
OG0003911	39	1
OG0003912	39	1
OG0003913	39	1
OG0003914	39	1
OG0003915	39	1
OG0003916	39	1
OG0003917	39	1
OG0003918	39	1
OG0003919	39	1
OG0003920	39	1
OG0003921	39	1
OG0003922	39	1
OG0003923	39	1
OG0003924	39	1
OG0003925	39	1
OG0003926	37	0.948718
OG0003927	39	1
OG0003928	39	1
OG0003929	39	1
OG0003930	39	1
OG0003931	39	1
OG0003932	39	1
OG0003933	39	1
OG0003934	39	1
OG0003935	39	1
OG0003936	39	1
OG0003937	39	1
OG0003938	39	1
OG0003939	39	1
OG0003940	39	1
OG0003941	39	1
OG0003942	39	1
OG0003943	39	1
OG0003944	39	1
OG0003945	39	1
OG0003946	39	1
OG0003947	39	1
OG0003948	39	1
OG0003949	39	1
OG0003950	39	1
OG0003951	39	1
OG0003952	39	1
OG0003953	39	1
OG0003954	39	1
OG0003955	39	1
OG0003956	39	1
OG0003957	39	1
OG0003958	39	1
OG0003959	39	1
OG0003960	39	1
OG0003961	39	1
OG0003962	39	1
OG0003963	39	1
OG0003964	39	1
OG0003965	39	1
OG0003966	39	1
OG0003967	39	1
OG0003968	39	1
OG0003969	39	1
OG0003970	39	1
OG0003971	39	1
OG0003972	39	1
OG0003973	39	1
OG0003974	39	1
OG0003975	39	1
OG0003976	39	1
OG0003977	39	1
OG0003978	39	1
OG0003979	39	1
OG0003980	39	1
OG0003981	39	1
OG0003982	39	1
OG0003983	39	1
OG0003984	39	1
OG0003985	39	1
OG0003986	39	1
OG0003987	39	1
OG0003988	39	1
OG0003989	39	1
OG0003990	39	1
OG0003991	39	1
OG0003992	39	1
OG0003993	39	1
OG0003994	39	1
OG0003995	39	1
OG0003996	39	1
OG0003997	39	1
OG0003998	39	1
OG0003999	39	1
OG0004000	39	1
OG0004001	39	1
OG0004002	39	1
OG0004003	39	1
OG0004004	39	1
OG0004005	39	1
OG0004006	39	1
OG0004007	39	1
OG0004008	39	1
OG0004009	39	1
OG0004010	39	1
OG0004011	39	1
OG0004012	39	1
OG0004013	39	1
OG0004014	39	1
OG0004015	39	1
OG0004016	39	1
OG0004017	39	1
OG0004018	39	1
OG0004019	39	1
OG0004020	39	1
OG0004021	39	1
OG0004022	39	1
OG0004023	39	1
OG0004024	39	1
OG0004025	39	1
OG0004026	39	1
OG0004027	39	1
OG0004028	39	1
OG0004029	39	1
OG0004030	39	1
OG0004031	39	1
OG0004032	39	1
OG0004033	39	1
OG0004034	39	1
OG0004035	39	1
OG0004036	39	1
OG0004037	39	1
OG0004038	39	1
OG0004039	39	1
OG0004040	39	1
OG0004041	39	1
OG0004042	39	1
OG0004043	39	1
OG0004044	39	1
OG0004045	39	1
OG0004046	39	1
OG0004047	39	1
OG0004048	39	1
OG0004049	39	1
OG0004050	39	1
OG0004051	39	1
OG0004052	39	1
OG0004053	39	1
OG0004054	39	1
OG0004055	39	1
OG0004056	39	1
OG0004057	39	1
OG0004058	39	1
OG0004059	39	1
OG0004060	39	1
OG0004061	39	1
OG0004062	39	1
OG0004063	39	1
OG0004064	39	1
OG0004065	39	1
OG0004066	39	1
OG0004067	39	1
OG0004068	39	1
OG0004069	39	1
OG0004070	39	1
OG0004071	39	1
OG0004072	39	1
OG0004073	39	1
OG0004074	39	1
OG0004075	39	1
OG0004076	39	1
OG0004077	39	1
OG0004078	39	1
OG0004079	39	1
OG0004080	39	1
OG0004081	39	1
OG0004082	39	1
OG0004083	39	1
OG0004084	39	1
OG0004085	39	1
OG0004086	39	1
OG0004087	39	1
OG0004088	39	1
OG0004089	39	1
OG0004090	39	1
OG0004091	39	1
OG0004092	39	1
OG0004093	39	1
OG0004094	39	1
OG0004095	39	1
OG0004096	39	1
OG0004097	39	1
OG0004098	39	1
OG0004099	39	1
OG0004100	39	1
OG0004101	39	1
OG0004102	39	1
OG0004103	39	1
OG0004104	39	1
OG0004105	39	1
OG0004106	39	1
OG0004107	39	1
OG0004108	39	1
OG0004109	39	1
OG0004110	39	1
OG0004111	39	1
OG0004112	39	1
OG0004113	38	0.974359
OG0004114	38	0.974359
OG0004115	39	1
OG0004116	39	1
OG0004117	39	1
OG0004118	39	1
OG0004119	39	1
OG0004120	39	1
OG0004121	39	1
OG0004122	39	1
OG0004123	39	1
OG0004124	39	1
OG0004125	39	1
OG0004126	39	1
OG0004127	39	1
OG0004128	39	1
OG0004129	39	1
OG0004130	39	1
OG0004131	39	1
OG0004132	39	1
OG0004133	39	1
OG0004134	39	1
OG0004135	39	1
OG0004136	39	1
OG0004137	39	1
OG0004138	39	1
OG0004139	39	1
OG0004140	39	1
OG0004141	39	1
OG0004142	39	1
OG0004143	39	1
OG0004144	39	1
OG0004145	39	1
OG0004146	39	1
OG0004147	39	1
OG0004148	39	1
OG0004149	39	1
OG0004150	39	1
OG0004151	39	1
OG0004152	39	1
OG0004153	39	1
OG0004154	39	1
OG0004155	39	1
OG0004156	39	1
OG0004157	39	1
OG0004158	39	1
OG0004159	39	1
OG0004160	39	1
OG0004161	39	1
OG0004162	39	1
OG0004163	39	1
OG0004164	39	1
OG0004165	39	1
OG0004166	39	1
OG0004167	39	1
OG0004168	39	1
OG0004169	39	1
OG0004170	39	1
OG0004171	39	1
OG0004172	39	1
OG0004173	39	1
OG0004174	39	1
OG0004175	39	1
OG0004176	39	1
OG0004177	39	1
OG0004178	39	1
OG0004179	39	1
OG0004180	39	1
OG0004181	39	1
OG0004182	39	1
OG0004183	39	1
OG0004184	39	1
OG0004185	39	1
OG0004186	39	1
OG0004187	39	1
OG0004188	39	1
OG0004189	39	1
OG0004190	39	1
OG0004191	39	1
OG0004192	39	1
OG0004193	39	1
OG0004194	39	1
OG0004195	39	1
OG0004196	39	1
OG0004197	39	1
OG0004198	39	1
OG0004199	39	1
OG0004200	39	1
OG0004201	39	1
OG0004202	39	1
OG0004203	39	1
OG0004204	39	1
OG0004205	39	1
OG0004206	39	1
OG0004207	39	1
OG0004208	39	1
OG0004209	39	1
OG0004210	38	0.974359
OG0004211	39	1
OG0004212	39	1
OG0004213	39	1
OG0004214	39	1
OG0004215	39	1
OG0004216	39	1
OG0004217	39	1
OG0004218	39	1
OG0004219	39	1
OG0004220	39	1
OG0004221	39	1
OG0004222	39	1
OG0004223	39	1
OG0004224	39	1
OG0004225	39	1
OG0004226	39	1
OG0004227	39	1
OG0004228	39	1
OG0004229	39	1
OG0004230	39	1
OG0004231	39	1
OG0004232	39	1
OG0004233	39	1
OG0004234	39	1
OG0004235	38	0.974359
OG0004236	38	0.974359
OG0004237	38	0.974359
OG0004238	38	0.974359
OG0004239	38	0.974359
OG0004240	38	0.974359
OG0004241	38	0.974359
OG0004242	38	0.974359
OG0004243	38	0.974359
OG0004244	38	0.974359
OG0004245	38	0.974359
OG0004246	38	0.974359
OG0004247	34	0.871795
OG0004248	38	0.974359
OG0004249	38	0.974359
OG0004250	39	1
OG0004251	39	1
OG0004252	39	1
OG0004253	39	1
OG0004254	39	1
OG0004255	39	1
OG0004256	39	1
OG0004257	39	1
OG0004258	39	1
OG0004259	39	1
OG0004260	39	1
OG0004261	39	1
OG0004262	39	1
OG0004263	39	1
OG0004264	39	1
OG0004265	39	1
OG0004266	39	1
OG0004267	39	1
OG0004268	39	1
OG0004269	39	1
OG0004270	39	1
OG0004271	39	1
OG0004272	39	1
OG0004273	39	1
OG0004274	39	1
OG0004275	39	1
OG0004276	39	1
OG0004277	39	1
OG0004278	39	1
OG0004279	39	1
OG0004280	39	1
OG0004281	39	1
OG0004282	39	1
OG0004283	39	1
OG0004284	39	1
OG0004285	39	1
OG0004286	39	1
OG0004287	39	1
OG0004288	38	0.974359
OG0004289	39	1
OG0004290	39	1
OG0004291	39	1
OG0004292	39	1
OG0004293	39	1
OG0004294	39	1
OG0004295	39	1
OG0004296	39	1
OG0004297	39	1
OG0004298	39	1
OG0004299	38	0.974359
OG0004300	39	1
OG0004301	39	1
OG0004302	39	1
OG0004303	39	1
OG0004304	39	1
OG0004305	39	1
OG0004306	39	1
OG0004307	39	1
OG0004308	39	1
OG0004309	39	1
OG0004310	39	1
OG0004311	39	1
OG0004312	39	1
OG0004313	39	1
OG0004314	39	1
OG0004315	39	1
OG0004316	39	1
OG0004317	39	1
OG0004318	39	1
OG0004319	39	1
OG0004320	39	1
OG0004321	39	1
OG0004322	39	1
OG0004323	39	1
OG0004324	39	1
OG0004325	39	1
OG0004326	39	1
OG0004327	39	1
OG0004328	39	1
OG0004329	39	1
OG0004330	39	1
OG0004331	39	1
OG0004332	39	1
OG0004333	39	1
OG0004334	39	1
OG0004335	39	1
OG0004336	39	1
OG0004337	39	1
OG0004338	39	1
OG0004339	39	1
OG0004340	39	1
OG0004341	39	1
OG0004342	39	1
OG0004343	39	1
OG0004344	39	1
OG0004345	39	1
OG0004346	39	1
OG0004347	39	1
OG0004348	39	1
OG0004349	39	1
OG0004350	39	1
OG0004351	39	1
OG0004352	39	1
OG0004353	39	1
OG0004354	39	1
OG0004355	39	1
OG0004356	39	1
OG0004357	39	1
OG0004358	39	1
OG0004359	39	1
OG0004360	39	1
OG0004361	39	1
OG0004362	39	1
OG0004363	39	1
OG0004364	39	1
OG0004365	39	1
OG0004366	39	1
OG0004367	39	1
OG0004368	39	1
OG0004369	39	1
OG0004370	39	1
OG0004371	39	1
OG0004372	39	1
OG0004373	39	1
OG0004374	39	1
OG0004375	39	1
OG0004376	39	1
OG0004377	39	1
OG0004378	39	1
OG0004379	39	1
OG0004380	39	1
OG0004381	39	1
OG0004382	39	1
OG0004383	39	1
OG0004384	39	1
OG0004385	39	1
OG0004386	39	1
OG0004387	39	1
OG0004388	39	1
OG0004389	39	1
OG0004390	39	1
OG0004391	39	1
OG0004392	39	1
OG0004393	39	1
OG0004394	39	1
OG0004395	39	1
OG0004396	39	1
OG0004397	39	1
OG0004398	39	1
OG0004399	39	1
OG0004400	39	1
OG0004401	39	1
OG0004402	39	1
OG0004403	39	1
OG0004404	39	1
OG0004405	39	1
OG0004406	39	1
OG0004407	39	1
OG0004408	39	1
OG0004409	39	1
OG0004410	39	1
OG0004411	39	1
OG0004412	39	1
OG0004413	39	1
OG0004414	39	1
OG0004415	39	1
OG0004416	39	1
OG0004417	39	1
OG0004418	39	1
OG0004419	39	1
OG0004420	39	1
OG0004421	39	1
OG0004422	39	1
OG0004423	39	1
OG0004424	39	1
OG0004425	39	1
OG0004426	39	1
OG0004427	39	1
OG0004428	39	1
OG0004429	39	1
OG0004430	39	1
OG0004431	39	1
OG0004432	39	1
OG0004433	39	1
OG0004434	39	1
OG0004435	39	1
OG0004436	39	1
OG0004437	39	1
OG0004438	39	1
OG0004439	39	1
OG0004440	39	1
OG0004441	39	1
OG0004442	38	0.974359
OG0004443	39	1
OG0004444	39	1
OG0004445	39	1
OG0004446	39	1
OG0004447	39	1
OG0004448	39	1
OG0004449	39	1
OG0004450	39	1
OG0004451	39	1
OG0004452	39	1
OG0004453	39	1
OG0004454	39	1
OG0004455	39	1
OG0004456	39	1
OG0004457	39	1
OG0004458	39	1
OG0004459	39	1
OG0004460	39	1
OG0004461	39	1
OG0004462	39	1
OG0004463	39	1
OG0004464	39	1
OG0004465	39	1
OG0004466	39	1
OG0004467	39	1
OG0004468	39	1
OG0004469	39	1
OG0004470	39	1
OG0004471	39	1
OG0004472	39	1
OG0004473	39	1
OG0004474	39	1
OG0004475	39	1
OG0004476	39	1
OG0004477	39	1
OG0004478	39	1
OG0004479	39	1
OG0004480	39	1
OG0004481	39	1
OG0004482	39	1
OG0004483	39	1
OG0004484	39	1
OG0004485	39	1
OG0004486	39	1
OG0004487	39	1
OG0004488	39	1
OG0004489	39	1
OG0004490	39	1
OG0004491	39	1
OG0004492	39	1
OG0004493	39	1
OG0004494	39	1
OG0004495	39	1
OG0004496	39	1
OG0004497	39	1
OG0004498	39	1
OG0004499	39	1
OG0004500	39	1
OG0004501	38	0.974359
OG0004502	39	1
OG0004503	39	1
OG0004504	39	1
OG0004505	39	1
OG0004506	39	1
OG0004507	39	1
OG0004508	39	1
OG0004509	39	1
OG0004510	39	1
OG0004511	39	1
OG0004512	39	1
OG0004513	39	1
OG0004514	39	1
OG0004515	39	1
OG0004516	39	1
OG0004517	39	1
OG0004518	39	1
OG0004519	39	1
OG0004520	39	1
OG0004521	39	1
OG0004522	39	1
OG0004523	39	1
OG0004524	39	1
OG0004525	39	1
OG0004526	39	1
OG0004527	39	1
OG0004528	39	1
OG0004529	39	1
OG0004530	39	1
OG0004531	39	1
OG0004532	39	1
OG0004533	39	1
OG0004534	39	1
OG0004535	39	1
OG0004536	39	1
OG0004537	39	1
OG0004538	39	1
OG0004539	39	1
OG0004540	39	1
OG0004541	39	1
OG0004542	39	1
OG0004543	39	1
OG0004544	39	1
OG0004545	39	1
OG0004546	39	1
OG0004547	39	1
OG0004548	39	1
OG0004549	39	1
OG0004550	39	1
OG0004551	39	1
OG0004552	39	1
OG0004553	39	1
OG0004554	39	1
OG0004555	39	1
OG0004556	39	1
OG0004557	39	1
OG0004558	39	1
OG0004559	39	1
OG0004560	39	1
OG0004561	39	1
OG0004562	39	1
OG0004563	39	1
OG0004564	39	1
OG0004565	39	1
OG0004566	39	1
OG0004567	39	1
OG0004568	36	0.923077
OG0004569	39	1
OG0004570	39	1
OG0004571	39	1
OG0004572	39	1
OG0004573	39	1
OG0004574	39	1
OG0004575	39	1
OG0004576	39	1
OG0004577	39	1
OG0004578	39	1
OG0004579	39	1
OG0004580	39	1
OG0004581	39	1
OG0004582	39	1
OG0004583	39	1
OG0004584	39	1
OG0004585	39	1
OG0004586	39	1
OG0004587	39	1
OG0004588	39	1
OG0004589	39	1
OG0004590	39	1
OG0004591	39	1
OG0004592	39	1
OG0004593	39	1
OG0004594	39	1
OG0004595	39	1
OG0004596	39	1
OG0004597	39	1
OG0004598	39	1
OG0004599	39	1
OG0004600	39	1
OG0004601	38	0.974359
OG0004602	39	1
OG0004603	39	1
OG0004604	39	1
OG0004605	39	1
OG0004606	39	1
OG0004607	39	1
OG0004608	39	1
OG0004609	39	1
OG0004610	39	1
OG0004611	39	1
OG0004612	39	1
OG0004613	39	1
OG0004614	39	1
OG0004615	39	1
OG0004616	39	1
OG0004617	39	1
OG0004618	39	1
OG0004619	39	1
OG0004620	39	1
OG0004621	39	1
OG0004622	39	1
OG0004623	39	1
OG0004624	39	1
OG0004625	39	1
OG0004626	39	1
OG0004627	39	1
OG0004628	39	1
OG0004629	39	1
OG0004630	39	1
OG0004631	39	1
OG0004632	39	1
OG0004633	39	1
OG0004634	39	1
OG0004635	39	1
OG0004636	39	1
OG0004637	39	1
OG0004638	39	1
OG0004639	39	1
OG0004640	39	1
OG0004641	39	1
OG0004642	39	1
OG0004643	39	1
OG0004644	39	1
OG0004645	39	1
OG0004646	39	1
OG0004647	39	1
OG0004648	39	1
OG0004649	39	1
OG0004650	39	1
OG0004651	39	1
OG0004652	39	1
OG0004653	39	1
OG0004654	39	1
OG0004655	39	1
OG0004656	39	1
OG0004657	39	1
OG0004658	38	0.974359
OG0004659	38	0.974359
OG0004660	39	1
OG0004661	39	1
OG0004662	39	1
OG0004663	39	1
OG0004664	39	1
OG0004665	39	1
OG0004666	39	1
OG0004667	39	1
OG0004668	39	1
OG0004669	39	1
OG0004670	39	1
OG0004671	39	1
OG0004672	39	1
OG0004673	39	1
OG0004674	39	1
OG0004675	39	1
OG0004676	39	1
OG0004677	39	1
OG0004678	38	0.974359
OG0004679	38	0.974359
OG0004680	39	1
OG0004681	39	1
OG0004682	39	1
OG0004683	39	1
OG0004684	39	1
OG0004685	39	1
OG0004686	39	1
OG0004687	39	1
OG0004688	39	1
OG0004689	39	1
OG0004690	39	1
OG0004691	39	1
OG0004692	39	1
OG0004693	39	1
OG0004694	39	1
OG0004695	39	1
OG0004696	39	1
OG0004697	39	1
OG0004698	39	1
OG0004699	39	1
OG0004700	39	1
OG0004701	39	1
OG0004702	39	1
OG0004703	39	1
OG0004704	39	1
OG0004705	39	1
OG0004706	39	1
OG0004707	39	1
OG0004708	39	1
OG0004709	39	1
OG0004710	39	1
OG0004711	39	1
OG0004712	39	1
OG0004713	39	1
OG0004714	39	1
OG0004715	39	1
OG0004716	39	1
OG0004717	39	1
OG0004718	39	1
OG0004719	39	1
OG0004720	39	1
OG0004721	39	1
OG0004722	39	1
OG0004723	39	1
OG0004724	39	1
OG0004725	39	1
